circuit_id,forecast_timestamp,forecast_value,step_ahead,generated_at,model_type,model_version,resolution,scope,product
global,2026-04-15 06:00:00+00:00,706.862551,43,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-15 07:00:00+00:00,694.302379,44,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-15 08:00:00+00:00,619.856721,45,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-15 09:00:00+00:00,684.504111,46,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-15 10:00:00+00:00,597.979272,47,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-15 11:00:00+00:00,558.982914,48,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-15 12:00:00+00:00,608.211924,49,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-15 13:00:00+00:00,663.072548,50,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-15 14:00:00+00:00,674.799919,51,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-15 15:00:00+00:00,652.584835,52,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-15 16:00:00+00:00,589.245758,53,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-15 17:00:00+00:00,702.209158,54,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-15 18:00:00+00:00,684.371139,55,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-15 19:00:00+00:00,557.603493,56,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-15 20:00:00+00:00,650.093821,57,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-15 21:00:00+00:00,682.096914,58,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-15 22:00:00+00:00,619.329802,59,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-15 23:00:00+00:00,611.582679,60,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-16 00:00:00+00:00,640.399423,61,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-16 01:00:00+00:00,748.386238,62,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-16 02:00:00+00:00,690.668115,63,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-16 03:00:00+00:00,688.676441,64,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-16 04:00:00+00:00,723.013019,65,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-16 05:00:00+00:00,668.58519,66,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-16 06:00:00+00:00,723.183955,67,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-16 07:00:00+00:00,665.14684,68,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-16 08:00:00+00:00,658.445159,69,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-16 09:00:00+00:00,587.827852,70,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-16 10:00:00+00:00,601.130653,71,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-16 11:00:00+00:00,582.641762,72,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-16 12:00:00+00:00,690.905704,73,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-16 13:00:00+00:00,684.139319,74,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-16 14:00:00+00:00,780.50627,75,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-16 15:00:00+00:00,646.312677,76,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-16 16:00:00+00:00,580.927931,77,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-16 17:00:00+00:00,673.323963,78,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-16 18:00:00+00:00,601.816589,79,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-16 19:00:00+00:00,574.690383,80,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-16 20:00:00+00:00,566.681618,81,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-16 21:00:00+00:00,602.209061,82,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-16 22:00:00+00:00,694.034859,83,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-16 23:00:00+00:00,590.848468,84,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-17 00:00:00+00:00,634.732677,85,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-17 01:00:00+00:00,700.39525,86,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-17 02:00:00+00:00,680.564439,87,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-17 03:00:00+00:00,550.137412,88,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-17 04:00:00+00:00,550.721086,89,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-17 05:00:00+00:00,595.954707,90,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-17 06:00:00+00:00,570.003201,91,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-17 07:00:00+00:00,672.874873,92,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-17 08:00:00+00:00,694.058769,93,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-17 09:00:00+00:00,655.716674,94,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-17 10:00:00+00:00,572.828106,95,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-17 11:00:00+00:00,660.741261,96,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-17 12:00:00+00:00,584.02016,97,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-17 13:00:00+00:00,603.919641,98,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-17 14:00:00+00:00,605.210832,99,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-17 15:00:00+00:00,657.356817,100,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-17 16:00:00+00:00,644.571878,101,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-17 17:00:00+00:00,557.135618,102,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
