circuit_id,forecast_timestamp,forecast_value,step_ahead,generated_at,model_type,model_version,resolution,scope,product
buildingmain,2026-04-13 16:05:00+00:00,67.840133,61,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 16:10:00+00:00,77.153628,62,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 16:15:00+00:00,38.988838,63,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 16:20:00+00:00,34.147933,64,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 16:25:00+00:00,53.224634,65,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 16:30:00+00:00,33.534118,66,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 16:35:00+00:00,29.853149,67,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 16:40:00+00:00,72.319142,68,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 16:45:00+00:00,46.954658,69,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 16:50:00+00:00,36.559656,70,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 16:55:00+00:00,56.777646,71,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 17:00:00+00:00,56.690889,72,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 17:05:00+00:00,60.081279,73,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 17:10:00+00:00,36.839406,74,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 17:15:00+00:00,57.394571,75,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 17:20:00+00:00,57.619439,76,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 17:25:00+00:00,28.544528,77,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 17:30:00+00:00,61.065003,78,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 17:35:00+00:00,69.543795,79,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 17:40:00+00:00,78.372345,80,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 17:45:00+00:00,33.137934,81,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 17:50:00+00:00,46.982895,82,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 17:55:00+00:00,15.585322,83,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 18:00:00+00:00,44.571621,84,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 18:05:00+00:00,76.159145,85,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 18:10:00+00:00,50.826632,86,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 18:15:00+00:00,45.907851,87,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 18:20:00+00:00,45.579867,88,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 18:25:00+00:00,64.862053,89,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 18:30:00+00:00,19.159947,90,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 18:35:00+00:00,44.522571,91,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 18:40:00+00:00,63.023773,92,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 18:45:00+00:00,51.657744,93,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 18:50:00+00:00,31.132663,94,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 18:55:00+00:00,56.352515,95,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 19:00:00+00:00,42.239815,96,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 19:05:00+00:00,61.383346,97,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 19:10:00+00:00,36.153578,98,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 19:15:00+00:00,51.859455,99,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
buildingmain,2026-04-13 19:20:00+00:00,53.40365,100,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 11:05:00+00:00,32.677241,1,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 11:10:00+00:00,64.833832,2,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 11:15:00+00:00,25.24907,3,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 11:20:00+00:00,72.985481,4,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 11:25:00+00:00,72.568289,5,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 11:30:00+00:00,69.386876,6,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 11:35:00+00:00,53.843288,7,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 11:40:00+00:00,72.225763,8,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 11:45:00+00:00,15.714672,9,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 11:50:00+00:00,75.051752,10,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 11:55:00+00:00,27.768499,11,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 12:00:00+00:00,57.602844,12,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 12:05:00+00:00,38.429862,13,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 12:10:00+00:00,42.807158,14,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 12:15:00+00:00,45.145221,15,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 12:20:00+00:00,73.849394,16,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
